0	0.0488281
1	0.0234852
2	0.0136948
3	0.0117321
4	-0.00975417
5	0.0097561
6	-0.0097561
7	-0.0371189
8	0.0175419
9	0.0273609
10	-0.0175514
11	-0.00978277
12	-0.00196268
13	0.00390433
14	-0.00585556
15	0.00390053
16	-0.0292931
17	0.00192452
18	-0.00390437
19	0.0273399
20	0.0312767
21	0.0156555
22	-0.0234222
23	0.00388338
24	0.00391004
25	0.00391007
26	0.0175819
27	-0.00974846
28	0.00389673
29	0.00391006
30	0.0293007
31	0.0156536
32	-0.0468597
33	-0.035202
34	-0.0351906
35	-3.43658e-05
36	-0.0410157
37	-0.0566807
38	0.0038509
39	0.00976939
40	0.0117283
41	0.00196458
42	-0.029295
43	0.0195026
44	0.0429878
45	4.19803e-05
46	0.015625
47	0.0254059
48	-0.00778769
49	0.0312424
50	0.0293274
51	0.00588802
52	0.0175839
53	-0.0117016
54	-0.0234489
55	-0.0293198
56	-0.00979426
57	0.0234279
58	0.0136948
59	0.0429821
60	-0.0136299
61	0.0195179
62	1.90605e-05
63	-0.015625
64	0.00193787
65	0.0214863
66	-0.00583839
67	0.00194742
68	-0.0234356
69	-2.28863e-05
70	0.0195312
71	0.0293159
72	-0.0234089
73	0.0214615
74	-0.015604
75	0.0292816
76	0.0273723
77	2.67308e-05
78	0.03125
79	0.00393677
80	0.00195697
81	0.00976754
82	0.054697
83	-0.0233841
84	-0.00588221
85	-0.019537
86	0.017559
87	0.0234546
88	0.0449448
89	-0.0194874
90	0.031231
91	0.0176086
92	-0.00974843
93	0.0136624
94	-0.0136585
95	-0.00977896
96	-0.0156345
97	-0.0293121
98	0.00583075
99	0.00195882
100	1.91291e-06
101	-0.0234375
102	-0.0117416
103	0.0195198
104	-0.0273247
105	-0.0351829
106	-0.00784686
107	-0.0175858
108	-0.0234547
109	-0.0136948
110	0.0292835
111	0.0137005
112	0.0117321
113	-0.00975417
114	-0.0156345
115	0.0449066
116	0.017622
117	-0.0156078
118	0.0156098
119	0.0214996
120	-0.00193213
121	-0.00781439
122	0.00194549
123	0.00195502
124	0.0449238
125	0.0293407
126	0.0156537
127	0.0175934
128	-0.0273266
129	0.0312233
130	-0.0116883
131	0.00194171
132	0.0078144
133	0.00782013
134	-0.00389861
135	-0.0253944
136	0.00583458
137	0.00977132
138	0.00196267
139	0.0566425
140	-0.00580406
141	-5.66803e-06
142	0.0117187
143	0.00587082
144	0.0156307
145	0.0195465
146	0.0215035
147	-0.00193213
148	-1.88684e-06
149	0.0273437
150	0.0332298
151	0.0039387
152	0.0136757
153	0.041029
154	0.0293369
155	0.0117474
156	0.0097771
157	-0.0156155
158	0.0234223
159	-0.013649
160	-0.0175915
161	0.0195141
162	0.00978468
163	9.55535e-06
164	-0.0429687
165	0.0116768
166	0.0117302
167	0.0136833
168	-0.0175648
169	-0.0215015
170	0.0077915
171	0.0234451
172	-0.0156021
173	-0.0234527
174	-0.00978853
175	-0.00782206
176	0.0156174
177	-0.0156097
178	0.0234223
179	0.0312729
180	0.0273743
181	2.67327e-05
182	0.0351563
183	-0.0312157
184	-0.0312805
185	0.0214538
186	-0.0273228
187	-0.0254173
188	0.0253658
189	-0.0136471
190	0.0292835
191	0.0078411
192	0.00391391
193	-0.00780868
194	-0.0234451
195	0.0116959
196	0.0234489
197	0.0117416
198	1.14665e-05
199	-0.03125
200	0.00387573
201	-0.00585559
202	0.0136662
203	0.0195446
204	-0.00584029
205	0.0195255
206	-0.0116997
207	0.00780107
208	0.00196074
209	-0.0175762
210	0.0214672
211	-0.0234165
212	-0.017601
213	-1.71885e-05
214	0.0351562
215	0.0293312
216	0.00784114
217	7.65737e-06
218	-0.0234375
219	-0.0273666
220	-0.0176049
221	-0.0234547
222	-0.0215073
223	-0.0390835
224	0.00582121
225	-0.00975994
226	-0.00782203
227	-0.0175858
228	-0.0019703
229	-0.0234394
230	-0.0117416
231	-1.14664e-05
232	0.0253906
233	-0.0195065
234	0.00974658
235	-0.00194361
236	-0.00976752
237	-0.0117283
238	-0.0312615
239	0.00778197
240	-0.00585178
241	0.00585366
242	0.00586509
243	0.0058651
244	0.00781823
245	0.0293045
246	0.00979424
247	-0.00584981
248	-0.00195884
249	0.0175762
250	-0.0585766
251	0.0116615
252	0.00391764
253	3.82582e-06
254	-0.0332031
255	0.0351238
256	-0.00973132
257	-0.054697
258	-0.0293503
259	-0.00979429
260	0.0136623
261	-0.0292835
262	-0.00588797
263	-0.0136776
264	-0.025404
265	-0.0332279
266	-0.0273762
267	0.0155983
268	-0.0117035
269	-0.0312614
270	-0.0312805
271	-0.00784305
272	-0.0175858
273	-0.013689
274	-1.33682e-05
275	-0.00585939
276	-0.019537
277	-0.0254097
278	-2.48142e-05
279	-0.00781252
280	0.0449142
281	0.0352001
282	0.0390969
283	0.0293351
284	0.00979427
285	0.00586894
286	0.0175839
287	0.00782967
288	0.0351639
289	3.43397e-05
290	-0.0136718
291	0.0195179
292	0.00978469
293	0.0175877
294	-0.00779532
295	-0.021492
296	-0.0215054
297	0.0116977
298	-0.0644417
299	0.00774957
300	0.0175857
301	0.00392342
302	-0.013668
303	-0.0312633
304	-0.0312805
305	0.0136413
306	0.0136852
307	-0.0410023
308	0.0351162
309	0.0410499
310	0.0176182
311	-0.0214672
312	-0.0195522
313	-0.00587847
314	0.00975988
315	0.0195408
316	0.00978471
317	0.0410252
318	0.00785256
319	-0.00194546
320	-0.0292988
321	-0.00393486
322	-0.0234413
323	0.0253677
324	-0.0195065
325	0.046856
326	0.0137176
327	-0.0117054
328	0.00975419
329	0.023447
330	0.0117416
331	-0.00975416
332	0.0292873
333	-0.00583077
334	-0.0195369
335	0.0058403
336	-0.011713
337	-0.0390739
338	-0.0508194
339	-0.0137215
340	-0.0175915
341	-0.0410328
342	-0.00589945
343	0.0234317
344	0.0234604
345	0.0117417
346	-0.00389478
347	0.00585557
348	0.0293026
349	2.86158e-05
350	-0.0195312
351	0.0253716
352	-0.00192835
353	0.0195294
354	0.00783157
355	-0.0195236
356	0.0116997
357	0.0254021
358	-0.0195064
359	0.0331841
360	0.0176105
361	-0.00388905
362	-0.0136757
363	0.0136585
364	0.0449352
365	0.00785638
366	0.0234452
367	-0.0156021
368	-0.011734
369	-0.00782396
370	-0.00977327
371	0.0488186
372	0.00590705
373	5.7686e-06
374	0.00976563
375	0.0195408
376	0.00392533
377	-0.00585554
378	0.0136662
379	0.0039196
380	0.0390663
381	-0.00191497
382	-0.0136737
383	-0.0273571
384	0.0409889
385	-0.0097256
386	-0.0175876
387	0.0058422
388	-0.0214787
389	0.015604
390	-0.00779726
391	0.0117111
392	-0.0117073
393	0.00780107
394	-0.0195236
395	0.00388718
396	-0.0078087
397	0.00585175
398	-0.00390054
399	0.00780869
400	-0.0371017
401	-0.0293331
402	0.0292682
403	2.85823e-05
404	-0.0292968
405	-0.0117474
406	-0.039074
407	-0.01371
408	0.00975224
409	-0.00584985
410	-0.0156307
411	-0.00196839
412	0.0117168
413	0.0234489
414	-0.00388335
415	-0.00195692
416	0.0898418
417	0.00790024
418	0.0293046
419	-0.0234089
420	-0.0508041
421	0.0292473
422	0.00198169
423	0.0175801
424	-0.00388908
425	0.00194933
426	0.0078144
427	-0.00389862
428	-0.0390663
429	-0.0117569
430	-1.14813e-05
431	-0.00781251
432	0.0117111
433	-0.0175667
434	0.017561
435	0.00978277
436	-0.00975607
437	-0.0156345
438	-0.00392152
439	0.00780867
440	-0.0234299
441	-0.017601
442	-0.0293141
