0	0.162109
1	0.158361
2	0.037264
3	0.0781614
4	0.041092
5	0.029337
6	0.0469036
7	0.144577
8	0.0860787
9	0.0157091
10	0.00196847
11	0.0351582
12	0.0527687
13	-0.0351047
14	-0.0390968
15	-0.0527726
16	-0.0664578
17	-0.0762368
18	-0.0801526
19	-0.0469533
20	-0.00785835
21	0.041008
22	-0.0409756
23	-0.078165
24	-0.0860138
25	-0.0899277
26	-0.0723534
27	-0.0781957
28	-0.0762482
29	-0.0625745
30	-0.0781861
31	-0.0332795
32	0.0155925
33	0.089859
34	0.0586815
35	-0.0311927
36	-0.0351867
37	0.0566063
38	0.058649
39	0.0723229
40	-0.0839137
41	-0.0567226
42	-0.0664616
43	-0.0156899
44	-0.0332184
45	0.0370769
46	0.02738
47	0.0136986
48	0.0586071
49	-0.0136146
50	-0.0293102
51	-2.86232e-05
52	-0.0410157
53	-0.0351963
54	-0.025425
55	-0.0781498
56	-0.0274201
57	-0.0469018
58	-0.0410614
59	-0.0332432
60	0.111296
61	0.119249
62	0.0469915
63	0.0703584
64	0.00592808
65	0.107428
66	0.0821362
67	0.134846
68	0.0802098
69	0.13875
70	0.14076
71	0.0899812
72	0.00399412
73	-0.0664023
74	-0.0586586
75	-0.0801354
76	-0.0684376
77	-0.0508481
78	-0.0801278
79	-0.0196095
80	-0.0468941
81	-0.0410614
82	-0.0508213
83	-0.0352059
84	0.037075
85	0.0527706
86	0.0508328
87	0.0137215
88	-0.00975223
89	0.0566311
90	0.0156803
91	0.0332184
92	0.0644856
93	0.0195942
94	0.0351754
95	0.0234719
96	-0.0546646
97	-0.0195846
98	0.0273246
99	0.0176048
100	0.0410328
101	0.0508213
102	0.0566903
103	0.0371647
104	0.08988
105	0.109463
106	0.105576
107	0.12315
108	0.0352765
109	0.0644876
110	0.0117817
111	0.023449
112	0.00197602
113	-0.0019512
114	0.0175762
115	-0.00388909
116	0.074215
117	0.0606194
118	0.103575
119	0.0938511
120	0.084076
121	0.0371915
122	0.0605832
123	0.0664654
124	0.00397116
125	0.0253945
126	0.097681
127	0.0899391
128	0.0430566
129	0.0840264
130	0.0313321
131	0.0234681
132	0.0371323
133	0.0488644
134	0.0156727
135	0.0273591
136	0.0488548
137	-0.00190542
138	-0.0371112
139	-0.0859737
140	-0.0723496
141	0.0311793
142	0.0351867
143	0.00198749
144	-0.0214824
145	-0.00783348
146	0.0292892
147	0.0566692
148	0.0957585
149	0.0645466
150	0.0899068
151	0.0625878
152	0.134827
153	0.13685
154	0.0587274
155	0.0801355
156	0.0254689
157	0.0254155
158	-0.0116939
159	-0.0175895
160	0.0468578
161	0.035202
162	0.0137063
163	0.0429821
164	0.105511
165	0.111431
166	0.0801869
167	-0.0331248
168	-0.0430011
169	-0.0117607
170	-0.0175896
171	-0.0117359
172	-0.0566521
173	0.0331478
174	-0.0136395
175	-0.150404
176	-0.0880375
177	-0.0411016
178	0.00386611
179	-0.0195275
180	0.0741997
181	0.0723381
182	0.00202377
183	0.00586135
184	-0.00780678
185	-0.0175857
186	-0.0410328
187	0.00191305
188	-0.0722638
189	-0.0860081
190	-0.136803
191	-0.111462
192	-0.0606557
193	-0.0156842
194	-0.0644684
195	-0.0410786
196	-0.0586339
197	-0.0820885
198	-0.142658
199	-0.129046
200	-0.125126
201	-0.0723878
202	-0.0196019
203	-0.0410348
204	-4.0073e-05
205	-0.0664063
206	-0.017643
207	0.0429515
208	-0.00777056
209	-0.037117
210	-0.0234737
211	-0.0508042
212	-0.0117684
213	-0.00977712
214	-0.0273533
215	-0.035183
216	-0.0332375
217	-0.0332356
218	-0.0351887
219	-0.0293312
220	0.00778386
221	-0.0546799
222	-0.0547409
223	-0.0371628
224	-0.0820675
225	-0.111408
226	-0.000108797
227	0.0449218
228	0.0312939
229	-0.0273132
230	-0.0019798
231	-0.00195506
232	0.0781231
233	0.0664825
234	0.0918618
235	0.082121
236	0.103596
237	0.129007
238	0.0665322
239	-0.00384128
240	-0.0605506
241	-0.111387
242	-0.0879994
243	-0.0430547
244	0.0370673
245	0.0176143
246	0.0078297
247	-0.00194548
248	-0.0917988
249	-0.0411053
250	0.00386611
251	-0.0292931
252	0.0175495
253	-0.00193599
254	-0.0546894
255	-0.087944
256	-8.58828e-05
257	-0.0722657
258	-0.107492
259	-0.0762768
260	0.00773801
261	0.0156326
262	-0.00193786
263	-0.0117206
264	0.00975418
265	-0.0195217
266	0.0566216
267	0.0234928
268	0.0215073
269	0.0351773
270	0.107456
271	0.0684643
272	0.0781919
273	0.056717
274	0.056696
275	0.0820866
276	0.0586739
277	0.074276
278	0.0508538
279	0.0352059
280	0.0332375
281	-0.00778004
282	0.0214768
283	0.103537
284	0.0469761
285	0.0117646
286	0.0175896
287	-0.0058422
288	0.00390054
289	0.0195351
290	0.00587845
291	-0.011713
292	-0.0175896
293	-0.0390797
294	-0.0742569
295	-0.0762444
296	-0.0742932
297	-0.0235101
298	-0.0234605
299	-0.0390854
300	0.0468368
301	0.0137176
302	0.0859509
303	0.0801621
304	0.058672
305	0.0313073
306	0.0390931
307	0.0215226
308	0.031271
309	0.0762024
310	0.0332775
311	0.0742512
