200 -0.711659 -0.514254 0.197405
242 -0.692879 -0.514254 0.178625
288 -0.677353 -0.514254 0.1631
338 -0.664306 -0.514254 0.150052
392 -0.653188 -0.514254 0.138934
450 -0.643602 -0.514254 0.129348
512 -0.635251 -0.514254 0.120997
578 -0.627912 -0.514254 0.113658
648 -0.621411 -0.514254 0.107157
722 -0.615613 -0.514254 0.101359
800 -0.61041 -0.514254 0.0961558
882 -0.605714 -0.514254 0.0914601
968 -0.601455 -0.514254 0.0872013
1058 -0.597575 -0.514254 0.0833212
1152 -0.594025 -0.514254 0.0797714
1250 -0.590766 -0.514254 0.0765116
1352 -0.587762 -0.514254 0.0735076
1458 -0.584984 -0.514254 0.0707304
1568 -0.582409 -0.514254 0.0681553
1682 -0.580015 -0.514254 0.0657611
1800 -0.577783 -0.514254 0.0635293
1922 -0.575698 -0.514254 0.0614439
2048 -0.573745 -0.514254 0.059491
2178 -0.571912 -0.514254 0.0576584
2312 -0.570189 -0.514254 0.0559353
2450 -0.568566 -0.514254 0.0543122
2592 -0.567034 -0.514254 0.0527806
2738 -0.565587 -0.514254 0.0513329
2888 -0.564216 -0.514254 0.0499626
3042 -0.562917 -0.514254 0.0486634
3200 -0.561684 -0.514254 0.0474301
3362 -0.560512 -0.514254 0.0462578
3528 -0.559396 -0.514254 0.045142
3698 -0.558333 -0.514254 0.0440787
3872 -0.557318 -0.514254 0.0430644
4050 -0.55635 -0.514254 0.0420957
4232 -0.555424 -0.514254 0.0411696
4418 -0.554537 -0.514254 0.0402834
4608 -0.553688 -0.514254 0.0394345
4802 -0.552875 -0.514254 0.0386206
5000 -0.552094 -0.514254 0.0378397
5202 -0.551344 -0.514254 0.0370897
5408 -0.550623 -0.514254 0.0363688
5618 -0.549929 -0.514254 0.0356755
5832 -0.549262 -0.514254 0.0350081
6050 -0.548619 -0.514254 0.0343651
6272 -0.547999 -0.514254 0.0337454
6498 -0.547402 -0.514254 0.0331476
6728 -0.546825 -0.514254 0.0325707
6962 -0.546267 -0.514254 0.0320134
7200 -0.545729 -0.514254 0.0314749
7442 -0.545208 -0.514254 0.0309543
7688 -0.544704 -0.514254 0.0304505
7938 -0.544217 -0.514254 0.0299629
8192 -0.543745 -0.514254 0.0294907
8450 -0.543287 -0.514254 0.0290331
8712 -0.542843 -0.514254 0.0285895
8978 -0.542413 -0.514254 0.0281593
9248 -0.541996 -0.514254 0.0277418
9522 -0.54159 -0.514254 0.0273365
9800 -0.541197 -0.514254 0.0269429
10082 -0.540814 -0.514254 0.0265604
10368 -0.540443 -0.514254 0.0261887
10658 -0.540081 -0.514254 0.0258272
10952 -0.539729 -0.514254 0.0254756
11250 -0.539387 -0.514254 0.0251334
11552 -0.539054 -0.514254 0.0248002
11858 -0.53873 -0.514254 0.0244758
12168 -0.538414 -0.514254 0.0241598
12482 -0.538106 -0.514254 0.0238518
12800 -0.537806 -0.514254 0.0235516
13122 -0.537513 -0.514254 0.0232588
13448 -0.537227 -0.514254 0.0229733
13778 -0.536949 -0.514254 0.0226946
14112 -0.536677 -0.514254 0.0224227
14450 -0.536411 -0.514254 0.0221571
14792 -0.536152 -0.514254 0.0218978
15138 -0.535898 -0.514254 0.0216445
15488 -0.535651 -0.514254 0.021397
15842 -0.535409 -0.514254 0.0211551
16200 -0.535172 -0.514254 0.0209185
16562 -0.534941 -0.514254 0.0206873
16928 -0.534715 -0.514254 0.020461
17298 -0.534494 -0.514254 0.0202397
17672 -0.534277 -0.514254 0.0200231
18050 -0.534065 -0.514254 0.0198111
18432 -0.533857 -0.514254 0.0196035
18818 -0.533654 -0.514254 0.0194003
19208 -0.533455 -0.514254 0.0192012
19602 -0.53326 -0.514254 0.0190061
20000 -0.533069 -0.514254 0.018815
20402 -0.532882 -0.514254 0.0186277
20808 -0.532698 -0.514254 0.0184441
21218 -0.532518 -0.514254 0.018264
21632 -0.532341 -0.514254 0.0180875
22050 -0.532168 -0.514254 0.0179143
22472 -0.531998 -0.514254 0.0177444
22898 -0.531832 -0.514254 0.0175777
23328 -0.531668 -0.514254 0.0174141
23762 -0.531507 -0.514254 0.0172535
24200 -0.53135 -0.514254 0.0170959
24642 -0.531195 -0.514254 0.0169411
25088 -0.531043 -0.514254 0.0167891
25538 -0.530894 -0.514254 0.0166398
25992 -0.530747 -0.514254 0.0164931
26450 -0.530603 -0.514254 0.016349
26912 -0.530461 -0.514254 0.0162073
27378 -0.530322 -0.514254 0.0160682
27848 -0.530185 -0.514254 0.0159313
28322 -0.530051 -0.514254 0.0157968
28800 -0.529919 -0.514254 0.0156646
29282 -0.529788 -0.514254 0.0155345
29768 -0.529661 -0.514254 0.0154066
30258 -0.529535 -0.514254 0.0152808
30752 -0.529411 -0.514254 0.015157
31250 -0.529289 -0.514254 0.0150352
31752 -0.529169 -0.514254 0.0149153
32258 -0.529051 -0.514254 0.0147974
32768 -0.528935 -0.514254 0.0146813
33282 -0.528821 -0.514254 0.014567
33800 -0.528708 -0.514254 0.0144544
34322 -0.528598 -0.514254 0.0143436
34848 -0.528488 -0.514254 0.0142345
35378 -0.528381 -0.514254 0.014127
35912 -0.528275 -0.514254 0.0140211
36450 -0.528171 -0.514254 0.0139169
36992 -0.528068 -0.514254 0.0138141
37538 -0.527967 -0.514254 0.0137129
38088 -0.527867 -0.514254 0.0136131
38642 -0.527769 -0.514254 0.0135148
39200 -0.527672 -0.514254 0.0134178
39762 -0.527576 -0.514254 0.0133223
40328 -0.527482 -0.514254 0.0132281
40898 -0.527389 -0.514254 0.0131352
41472 -0.527298 -0.514254 0.0130437
42050 -0.527207 -0.514254 0.0129534
42632 -0.527118 -0.514254 0.0128643
43218 -0.52703 -0.514254 0.0127765
43808 -0.526944 -0.514254 0.0126898
44402 -0.526858 -0.514254 0.0126043
45000 -0.526774 -0.514254 0.01252
45602 -0.526691 -0.514254 0.0124367
46208 -0.526609 -0.514254 0.0123546
46818 -0.526528 -0.514254 0.0122736
47432 -0.526448 -0.514254 0.0121936
48050 -0.526369 -0.514254 0.0121146
48672 -0.526291 -0.514254 0.0120367
49298 -0.526214 -0.514254 0.0119598
49928 -0.526138 -0.514254 0.0118838
50562 -0.526063 -0.514254 0.0118088
51200 -0.525989 -0.514254 0.0117347
51842 -0.525916 -0.514254 0.0116616
52488 -0.525843 -0.514254 0.0115894
53138 -0.525772 -0.514254 0.011518
53792 -0.525701 -0.514254 0.0114475
54450 -0.525632 -0.514254 0.0113779
55112 -0.525563 -0.514254 0.0113091
55778 -0.525495 -0.514254 0.0112412
56448 -0.525428 -0.514254 0.0111741
57122 -0.525362 -0.514254 0.0111077
